"","Species","ID","Pvalues","PvalColors","name","value"
"35","1",9,0.0633936606339366,"Not-Significant","flipper_length",-0.302037771998851
"36","1",9,0.0633936606339366,"Not-Significant","body_mass_g",0.353443584218174
"37","1",10,0.255974402559744,"Not-Significant","bill_length",-1.76136443441056
"38","1",10,0.255974402559744,"Not-Significant","bill_depth",0.64681320684912
"39","1",10,0.255974402559744,"Not-Significant","flipper_length",-1.23335775417979
"40","1",10,0.255974402559744,"Not-Significant","body_mass_g",-1.09846871696185
"41","1",11,0.327467253274673,"Not-Significant","bill_length",0.355178741178099
"42","1",11,0.327467253274673,"Not-Significant","bill_depth",2.22250853781991
"43","1",11,0.327467253274673,"Not-Significant","flipper_length",-0.516957767886759
"44","1",11,0.327467253274673,"Not-Significant","body_mass_g",-0.0172574288490663
"45","1",12,0.568243175682432,"Not-Significant","bill_length",-1.14099833122078
"46","1",12,0.568243175682432,"Not-Significant","bill_depth",0.595984325204902
"47","1",12,0.568243175682432,"Not-Significant","flipper_length",-1.94975774047282
"48","1",12,0.568243175682432,"Not-Significant","body_mass_g",-1.00579346369504
"49","1",13,0.554044595540446,"Not-Significant","bill_length",-1.1592443930793
"50","1",13,0.554044595540446,"Not-Significant","bill_depth",0.799299851781778
"51","1",13,0.554044595540446,"Not-Significant","flipper_length",-1.519917748697
"52","1",13,0.554044595540446,"Not-Significant","body_mass_g",-0.758659454983546
"53","1",14,0.296970302969703,"Not-Significant","bill_length",-1.48767350653272
"54","1",14,0.296970302969703,"Not-Significant","bill_depth",1.05344426000287
"55","1",14,0.296970302969703,"Not-Significant","flipper_length",-0.875157761033273
"56","1",14,0.296970302969703,"Not-Significant","body_mass_g",-0.511525446272053
"57","1",15,0.589141085891411,"Not-Significant","bill_length",-1.06801408378669
"58","1",15,0.589141085891411,"Not-Significant","bill_depth",0.494326561916465
"59","1",15,0.589141085891411,"Not-Significant","flipper_length",-1.16171775555048
"60","1",15,0.589141085891411,"Not-Significant","body_mass_g",-0.326174939738433
"61","1",16,0.667833216678332,"Not-Significant","bill_length",-0.958537712635553
"62","1",16,0.667833216678332,"Not-Significant","bill_depth",0.0368666271184926
"63","1",16,0.667833216678332,"Not-Significant","flipper_length",-1.519917748697
"64","1",16,0.667833216678332,"Not-Significant","body_mass_g",-0.511525446272053
"65","1",17,0.261573842615738,"Not-Significant","bill_length",-1.59714987768386
"66","1",17,0.261573842615738,"Not-Significant","bill_depth",0.900957615070215
"67","1",17,0.261573842615738,"Not-Significant","flipper_length",-1.01843775829188
"68","1",17,0.261573842615738,"Not-Significant","body_mass_g",-0.511525446272053
"69","1",18,0.842515748425158,"Not-Significant","bill_length",-0.630108599182139
"70","1",18,0.842515748425158,"Not-Significant","bill_depth",0.74847097013756
"71","1",18,0.842515748425158,"Not-Significant","flipper_length",-1.30499775280909
"72","1",18,0.842515748425158,"Not-Significant","body_mass_g",-0.820442957161419
"73","1",19,0.788621137886211,"Not-Significant","bill_length",-0.648354661040662
"74","1",19,0.788621137886211,"Not-Significant","bill_depth",0.392668798628025
"75","1",19,0.788621137886211,"Not-Significant","flipper_length",-1.01843775829188
"76","1",19,0.788621137886211,"Not-Significant","body_mass_g",-1.25292747240653
"77","1",20,0.543045695430457,"Not-Significant","bill_length",-1.12275226936226
"78","1",20,0.543045695430457,"Not-Significant","bill_depth",0.74847097013756
"79","1",20,0.543045695430457,"Not-Significant","flipper_length",-2.09303773773142
"80","1",20,0.543045695430457,"Not-Significant","body_mass_g",-1.31471097458441
"81","1",21,0.633636636336366,"Not-Significant","bill_length",-0.648354661040662
"82","1",21,0.633636636336366,"Not-Significant","bill_depth",0.900957615070215
"83","1",21,0.633636636336366,"Not-Significant","flipper_length",-1.519917748697
"84","1",21,0.633636636336366,"Not-Significant","body_mass_g",-0.326174939738433
"85","1",22,0.34976502349765,"Not-Significant","bill_length",-0.830815279625892
"86","1",22,0.34976502349765,"Not-Significant","bill_depth",-0.217277781102602
"87","1",22,0.34976502349765,"Not-Significant","flipper_length",-1.6631977459556
"88","1",22,0.34976502349765,"Not-Significant","body_mass_g",-1.19114397022866
"89","1",23,0.395660433956604,"Not-Significant","bill_length",-1.25047470237192
"90","1",23,0.395660433956604,"Not-Significant","bill_depth",0.494326561916465
"91","1",23,0.395660433956604,"Not-Significant","flipper_length",-1.6631977459556
"92","1",23,0.395660433956604,"Not-Significant","body_mass_g",-0.387958441916306
"93","1",24,0.911408859114089,"Not-Significant","bill_length",-0.830815279625892
"94","1",24,0.911408859114089,"Not-Significant","bill_depth",0.341839916983807
"95","1",24,0.911408859114089,"Not-Significant","flipper_length",-0.946797759662576
"96","1",24,0.911408859114089,"Not-Significant","body_mass_g",-1.12936046805079
"97","1",25,0.763623637636236,"Not-Significant","bill_length",-0.575370413606571
"98","1",25,0.763623637636236,"Not-Significant","bill_depth",0.900957615070215
"99","1",25,0.763623637636236,"Not-Significant","flipper_length",-1.23335775417979
"100","1",25,0.763623637636236,"Not-Significant","body_mass_g",-0.387958441916306
"101","1",26,0.422357764223578,"Not-Significant","bill_length",-1.3964431972401
"102","1",26,0.422357764223578,"Not-Significant","bill_depth",-0.064791136169945
"103","1",26,0.422357764223578,"Not-Significant","flipper_length",-0.445317769257457
"104","1",26,0.422357764223578,"Not-Significant","body_mass_g",-1.09846871696185
"105","1",27,0.0436956304369563,"Significant","bill_length",-0.88555346520146
"106","1",27,0.0436956304369563,"Significant","bill_depth",2.01919301124303
"107","1",27,0.0436956304369563,"Significant","flipper_length",-0.373677770628154
"108","1",27,0.0436956304369563,"Significant","body_mass_g",-0.0790409310269396
"109","1",28,0.186481351864814,"Not-Significant","bill_length",-0.958537712635553
"110","1",28,0.186481351864814,"Not-Significant","bill_depth",1.46007531315662
"111","1",28,0.186481351864814,"Not-Significant","flipper_length",-0.803517762403971
"112","1",28,0.186481351864814,"Not-Significant","body_mass_g",-0.326174939738433
"113","1",29,0.58004199580042,"Not-Significant","bill_length",-0.338171609445772
"114","1",29,0.58004199580042,"Not-Significant","bill_depth",0.69764208849334
"115","1",29,0.58004199580042,"Not-Significant","flipper_length",-1.519917748697
"116","1",29,0.58004199580042,"Not-Significant","body_mass_g",-0.820442957161419
"117","1",30,0.658734126587341,"Not-Significant","bill_length",-1.17749045493783
"118","1",30,0.658734126587341,"Not-Significant","bill_depth",1.10427314164709
"119","1",30,0.658734126587341,"Not-Significant","flipper_length",-1.4482777500677
"120","1",30,0.658734126587341,"Not-Significant","body_mass_g",-1.12936046805079
"121","1",31,0.773822617738226,"Not-Significant","bill_length",-1.37819713538158
"122","1",31,0.773822617738226,"Not-Significant","bill_depth",0.443497680272245
"123","1",31,0.773822617738226,"Not-Significant","flipper_length",-1.37663775143839
"124","1",31,0.773822617738226,"Not-Significant","body_mass_g",-1.31471097458441
"125","1",32,0.542045795420458,"Not-Significant","bill_length",-1.46942744467419
"126","1",32,0.542045795420458,"Not-Significant","bill_depth",0.69764208849334
"127","1",32,0.542045795420458,"Not-Significant","flipper_length",-1.09007775692118
"128","1",32,0.542045795420458,"Not-Significant","body_mass_g",-1.37649447676228
"129","1",33,0.378462153784622,"Not-Significant","bill_length",0.00850356586616375
"130","1",33,0.378462153784622,"Not-Significant","bill_depth",1.30758866822397
"131","1",33,0.378462153784622,"Not-Significant","flipper_length",-0.373677770628154
"132","1",33,0.378462153784622,"Not-Significant","body_mass_g",0.229876579862427
"133","1",34,0.7998200179982,"Not-Significant","bill_length",-1.28696682608897
"134","1",34,0.7998200179982,"Not-Significant","bill_depth",-0.115620017814165
"135","1",34,0.7998200179982,"Not-Significant","flipper_length",-1.16171775555048
"136","1",34,0.7998200179982,"Not-Significant","body_mass_g",-1.50006148111803
"137","1",35,0.437156284371563,"Not-Significant","bill_length",-0.812569217767368
"138","1",35,0.437156284371563,"Not-Significant","bill_depth",0.850128733425997
"139","1",35,0.437156284371563,"Not-Significant","flipper_length",-0.803517762403971
"140","1",35,0.437156284371563,"Not-Significant","body_mass_g",0.47701058857392
"141","1",36,0.388561143885611,"Not-Significant","bill_length",-1.46942744467419
"142","1",36,0.388561143885611,"Not-Significant","bill_depth",0.392668798628025
"143","1",36,0.388561143885611,"Not-Significant","flipper_length",-0.803517762403971
"144","1",36,0.388561143885611,"Not-Significant","body_mass_g",-0.944009961517166
"145","1",37,0.0978902109789021,"Not-Significant","bill_length",-0.31992554758725
"146","1",37,0.0978902109789021,"Not-Significant","bill_depth",2.07002189288725
"147","1",37,0.0978902109789021,"Not-Significant","flipper_length",-0.731877763774668
"148","1",37,0.0978902109789021,"Not-Significant","body_mass_g",-0.0790409310269396
"149","1",38,0.916708329167083,"Not-Significant","bill_length",-0.812569217767368
"150","1",38,0.916708329167083,"Not-Significant","bill_depth",0.291011035339588
"151","1",38,0.916708329167083,"Not-Significant","flipper_length",-1.09007775692118
"152","1",38,0.916708329167083,"Not-Significant","body_mass_g",-0.882226459339293
"153","1",39,0.498950104989501,"Not-Significant","bill_length",-0.721338908474754
"154","1",39,0.498950104989501,"Not-Significant","bill_depth",0.900957615070215
"155","1",39,0.498950104989501,"Not-Significant","flipper_length",-0.946797759662576
"156","1",39,0.498950104989501,"Not-Significant","body_mass_g",0.10630957550668
"157","1",40,0.256274372562744,"Not-Significant","bill_length",-1.65188806325942
"158","1",40,0.256274372562744,"Not-Significant","bill_depth",0.392668798628025
"159","1",40,0.256274372562744,"Not-Significant","flipper_length",-0.803517762403971
"160","1",40,0.256274372562744,"Not-Significant","body_mass_g",-0.944009961517166
"161","1",41,0.442155784421558,"Not-Significant","bill_length",-0.374663733162818
"162","1",41,0.442155784421558,"Not-Significant","bill_depth",1.20593090493553
"163","1",41,0.442155784421558,"Not-Significant","flipper_length",-0.0871177761109424
"164","1",41,0.442155784421558,"Not-Significant","body_mass_g",-0.202607935382686
"165","1",42,0.371062893710629,"Not-Significant","bill_length",-1.74311837255204
"166","1",42,0.371062893710629,"Not-Significant","bill_depth",0.494326561916465
"167","1",42,0.371062893710629,"Not-Significant","flipper_length",-1.01843775829188
"168","1",42,0.371062893710629,"Not-Significant","body_mass_g",-1.62362848547377
"169","1",43,0.925107489251075,"Not-Significant","bill_length",-0.484140104313956
"170","1",43,0.925107489251075,"Not-Significant","bill_depth",0.74847097013756
"171","1",43,0.925107489251075,"Not-Significant","flipper_length",-0.731877763774668
"172","1",43,0.925107489251075,"Not-Significant","body_mass_g",-0.635092450627799
"173","1",44,0.895910408959104,"Not-Significant","bill_length",-0.922045588918506
"174","1",44,0.895910408959104,"Not-Significant","bill_depth",0.18935327205115
"175","1",44,0.895910408959104,"Not-Significant","flipper_length",-1.09007775692118
"176","1",44,0.895910408959104,"Not-Significant","body_mass_g",-0.820442957161419
"177","1",45,0.854514548545146,"Not-Significant","bill_length",-0.630108599182139
"178","1",45,0.854514548545146,"Not-Significant","bill_depth",0.850128733425997
"179","1",45,0.854514548545146,"Not-Significant","flipper_length",-0.588597766516062
"180","1",45,0.854514548545146,"Not-Significant","body_mass_g",-0.511525446272053
"181","1",46,0.433856614338566,"Not-Significant","bill_length",-1.37819713538158
"182","1",46,0.433856614338566,"Not-Significant","bill_depth",-0.26810666274682
"183","1",46,0.433856614338566,"Not-Significant","flipper_length",-1.4482777500677
"184","1",46,0.433856614338566,"Not-Significant","body_mass_g",-1.68541198765165
"185","1",47,0.482351764823518,"Not-Significant","bill_length",-1.17749045493783
"186","1",47,0.482351764823518,"Not-Significant","bill_depth",1.00261537835865
"187","1",47,0.482351764823518,"Not-Significant","flipper_length",-0.516957767886759
"188","1",47,0.482351764823518,"Not-Significant","body_mass_g",-0.573308948449926
"189","1",48,0.742625737426257,"Not-Significant","bill_length",-1.52416563024976
"190","1",48,0.742625737426257,"Not-Significant","bill_depth",-0.115620017814165
"191","1",48,0.742625737426257,"Not-Significant","flipper_length",-1.16171775555048
"192","1",48,0.742625737426257,"Not-Significant","body_mass_g",-1.31471097458441
"193","1",49,0.0421957804219578,"Significant","bill_length",-0.502386166172479
"194","1",49,0.0421957804219578,"Significant","bill_depth",2.01919301124303
"195","1",49,0.0421957804219578,"Significant","flipper_length",-0.445317769257457
"196","1",49,0.0421957804219578,"Significant","body_mass_g",0.229876579862427
"197","1",50,0.704329567043296,"Not-Significant","bill_length",-1.17749045493783
"198","1",50,0.704329567043296,"Not-Significant","bill_depth",-0.064791136169945
"199","1",50,0.704329567043296,"Not-Significant","flipper_length",-1.16171775555048
"200","1",50,0.704329567043296,"Not-Significant","body_mass_g",-0.758659454983546
"201","1",51,0.930506949305069,"Not-Significant","bill_length",-0.538878289889524
"202","1",51,0.930506949305069,"Not-Significant","bill_depth",0.545155443560683
"203","1",51,0.930506949305069,"Not-Significant","flipper_length",-0.660237765145365
"204","1",51,0.930506949305069,"Not-Significant","body_mass_g",-0.202607935382686
"205","1",52,0.710628937106289,"Not-Significant","bill_length",-1.3964431972401
"206","1",52,0.710628937106289,"Not-Significant","bill_depth",-0.0139622545257253
"207","1",52,0.710628937106289,"Not-Significant","flipper_length",-1.23335775417979
"208","1",52,0.710628937106289,"Not-Significant","body_mass_g",-1.68541198765165
"209","1",53,0.952204779522048,"Not-Significant","bill_length",-0.44764798059691
"210","1",53,0.952204779522048,"Not-Significant","bill_depth",0.443497680272245
"211","1",53,0.952204779522048,"Not-Significant","flipper_length",-0.660237765145365
"212","1",53,0.952204779522048,"Not-Significant","body_mass_g",-0.326174939738433
"213","1",54,0.277072292770723,"Not-Significant","bill_length",-1.56065775396681
"214","1",54,0.277072292770723,"Not-Significant","bill_depth",-0.471422189323697
"215","1",54,0.277072292770723,"Not-Significant","flipper_length",-0.445317769257457
"216","1",54,0.277072292770723,"Not-Significant","body_mass_g",-1.06757696587291
"217","1",55,0.62963703629637,"Not-Significant","bill_length",-0.538878289889524
"218","1",55,0.62963703629637,"Not-Significant","bill_depth",1.00261537835865
"219","1",55,0.62963703629637,"Not-Significant","flipper_length",-0.946797759662576
"220","1",55,0.62963703629637,"Not-Significant","body_mass_g",-0.140824433204813
"221","1",56,0.697330266973303,"Not-Significant","bill_length",-1.48767350653272
"222","1",56,0.697330266973303,"Not-Significant","bill_depth",-0.26810666274682
"223","1",56,0.697330266973303,"Not-Significant","flipper_length",-0.803517762403971
"224","1",56,0.697330266973303,"Not-Significant","body_mass_g",-1.43827797894015
"225","1",57,0.244775522447755,"Not-Significant","bill_length",-0.411155856879865
"226","1",57,0.244775522447755,"Not-Significant","bill_depth",1.15510202329131
"227","1",57,0.244775522447755,"Not-Significant","flipper_length",-0.230397773369548
"228","1",57,0.244775522447755,"Not-Significant","body_mass_g",0.2916600820403
"229","1",58,0.164183581641836,"Not-Significant","bill_length",-1.92557899113727
"230","1",58,0.164183581641836,"Not-Significant","bill_depth",0.951786496714435
"231","1",58,0.164183581641836,"Not-Significant","flipper_length",-0.803517762403971
"232","1",58,0.164183581641836,"Not-Significant","body_mass_g",-0.758659454983546
"233","1",59,0.823917608239176,"Not-Significant","bill_length",-0.794323155908845
"234","1",59,0.823917608239176,"Not-Significant","bill_depth",0.64681320684912
"235","1",59,0.823917608239176,"Not-Significant","flipper_length",-0.803517762403971
"236","1",59,0.823917608239176,"Not-Significant","body_mass_g",-0.387958441916306
"237","1",60,0.916408359164084,"Not-Significant","bill_length",-0.812569217767368
"238","1",60,0.916408359164084,"Not-Significant","bill_depth",0.0368666271184926
"239","1",60,0.916408359164084,"Not-Significant","flipper_length",-0.373677770628154
"240","1",60,0.916408359164084,"Not-Significant","body_mass_g",-0.820442957161419
"241","1",61,0.897910208979102,"Not-Significant","bill_length",0.318686617461053
"242","1",61,0.897910208979102,"Not-Significant","bill_depth",0.900957615070215
"243","1",61,0.897910208979102,"Not-Significant","flipper_length",-0.302037771998851
"244","1",61,0.897910208979102,"Not-Significant","body_mass_g",-0.0790409310269396
"245","1",62,0.236676332366763,"Not-Significant","bill_length",-1.56065775396681
"246","1",62,0.236676332366763,"Not-Significant","bill_depth",0.18935327205115
"247","1",62,0.236676332366763,"Not-Significant","flipper_length",-0.803517762403971
"248","1",62,0.236676332366763,"Not-Significant","body_mass_g",-0.635092450627799
"249","1",63,0.94010598940106,"Not-Significant","bill_length",-0.228695238294635
"250","1",63,0.94010598940106,"Not-Significant","bill_depth",0.69764208849334
"251","1",63,0.94010598940106,"Not-Significant","flipper_length",-0.445317769257457
"252","1",63,0.94010598940106,"Not-Significant","body_mass_g",0.044526073328807
"253","1",64,0.98040195980402,"Not-Significant","bill_length",-0.575370413606571
"254","1",64,0.98040195980402,"Not-Significant","bill_depth",-0.166448899458383
"255","1",64,0.98040195980402,"Not-Significant","flipper_length",-0.731877763774668
"256","1",64,0.98040195980402,"Not-Significant","body_mass_g",-0.635092450627799
"257","1",65,0.301569843015698,"Not-Significant","bill_length",-1.25047470237192
"258","1",65,0.301569843015698,"Not-Significant","bill_depth",1.15510202329131
"259","1",65,0.301569843015698,"Not-Significant","flipper_length",-1.23335775417979
"260","1",65,0.301569843015698,"Not-Significant","body_mass_g",-0.387958441916306
"261","1",66,0.492850714928507,"Not-Significant","bill_length",-1.43293532095715
"262","1",66,0.492850714928507,"Not-Significant","bill_depth",-0.522251070967915
"263","1",66,0.492850714928507,"Not-Significant","flipper_length",-1.01843775829188
"264","1",66,0.492850714928507,"Not-Significant","body_mass_g",-0.820442957161419
"265","1",67,0.811118888111189,"Not-Significant","bill_length",-0.356417671304295
"266","1",67,0.811118888111189,"Not-Significant","bill_depth",1.00261537835865
"267","1",67,0.811118888111189,"Not-Significant","flipper_length",-0.445317769257457
"268","1",67,0.811118888111189,"Not-Significant","body_mass_g",-0.26439143756056
"269","1",68,0.29007099290071,"Not-Significant","bill_length",-1.72487231069352
"270","1",68,0.29007099290071,"Not-Significant","bill_depth",0.0368666271184926
"271","1",68,0.29007099290071,"Not-Significant","flipper_length",-0.875157761033273
"272","1",68,0.29007099290071,"Not-Significant","body_mass_g",-1.25292747240653
"273","1",69,0.997100289971003,"Not-Significant","bill_length",-0.210449176436112
"274","1",69,0.997100289971003,"Not-Significant","bill_depth",0.24018215369537
"275","1",69,0.997100289971003,"Not-Significant","flipper_length",-0.373677770628154
"276","1",69,0.997100289971003,"Not-Significant","body_mass_g",0.600577592929667
"277","1",70,0.404959504049595,"Not-Significant","bill_length",-1.34170501166453
"278","1",70,0.404959504049595,"Not-Significant","bill_depth",0.850128733425997
"279","1",70,0.404959504049595,"Not-Significant","flipper_length",-1.01843775829188
"280","1",70,0.404959504049595,"Not-Significant","body_mass_g",-0.511525446272053
"281","1",71,0.197680231976802,"Not-Significant","bill_length",-1.6336420014009
"282","1",71,0.197680231976802,"Not-Significant","bill_depth",1.15510202329131
"283","1",71,0.197680231976802,"Not-Significant","flipper_length",-0.588597766516062
"284","1",71,0.197680231976802,"Not-Significant","body_mass_g",-0.0172574288490663
"285","1",72,0.66953304669533,"Not-Significant","bill_length",-1.2322286405134
"286","1",72,0.66953304669533,"Not-Significant","bill_depth",0.341839916983807
"287","1",72,0.66953304669533,"Not-Significant","flipper_length",-0.731877763774668
"288","1",72,0.66953304669533,"Not-Significant","body_mass_g",-1.06757696587291
"289","1",73,0.508749125087491,"Not-Significant","bill_length",-0.502386166172479
"290","1",73,0.508749125087491,"Not-Significant","bill_depth",1.61256195808928
"291","1",73,0.508749125087491,"Not-Significant","flipper_length",-0.516957767886759
"292","1",73,0.508749125087491,"Not-Significant","body_mass_g",-0.820442957161419
"293","1",74,0.255574442555744,"Not-Significant","bill_length",-1.41468925909863
"294","1",74,0.255574442555744,"Not-Significant","bill_depth",1.20593090493553
"295","1",74,0.255574442555744,"Not-Significant","flipper_length",-0.803517762403971
"296","1",74,0.255574442555744,"Not-Significant","body_mass_g",-0.511525446272053
"297","1",75,0.512248775122488,"Not-Significant","bill_length",-1.30521288794749
"298","1",75,0.512248775122488,"Not-Significant","bill_depth",0.74847097013756
"299","1",75,0.512248775122488,"Not-Significant","flipper_length",-0.875157761033273
"300","1",75,0.512248775122488,"Not-Significant","body_mass_g",-0.882226459339293
"301","1",76,0.404159584041596,"Not-Significant","bill_length",-1.04976802192817
"302","1",76,0.404159584041596,"Not-Significant","bill_depth",1.05344426000287
"303","1",76,0.404159584041596,"Not-Significant","flipper_length",-0.875157761033273
"304","1",76,0.404159584041596,"Not-Significant","body_mass_g",-0.326174939738433
"305","1",77,0.734326567343266,"Not-Significant","bill_length",-0.940291650777029
"306","1",77,0.734326567343266,"Not-Significant","bill_depth",0.850128733425997
"307","1",77,0.734326567343266,"Not-Significant","flipper_length",-0.803517762403971
"308","1",77,0.734326567343266,"Not-Significant","body_mass_g",-0.758659454983546
"309","1",78,0.28967103289671,"Not-Significant","bill_length",-1.52416563024976
"310","1",78,0.28967103289671,"Not-Significant","bill_depth",0.443497680272245
"311","1",78,0.28967103289671,"Not-Significant","flipper_length",0.0561622211476632
"312","1",78,0.28967103289671,"Not-Significant","body_mass_g",-0.820442957161419
"313","1",79,1,"Not-Significant","bill_length",-0.538878289889524
"314","1",79,1,"Not-Significant","bill_depth",0.494326561916465
"315","1",79,1,"Not-Significant","flipper_length",0.271082217035572
"316","1",79,1,"Not-Significant","body_mass_g",0.10630957550668
"317","1",80,0.174982501749825,"Not-Significant","bill_length",-1.83434868184465
"318","1",80,0.174982501749825,"Not-Significant","bill_depth",-0.0139622545257253
"319","1",80,0.174982501749825,"Not-Significant","flipper_length",-1.16171775555048
"320","1",80,0.174982501749825,"Not-Significant","body_mass_g",-1.00579346369504
"321","1",81,0.715228477152285,"Not-Significant","bill_length",-0.812569217767368
"322","1",81,0.715228477152285,"Not-Significant","bill_depth",0.494326561916465
"323","1",81,0.715228477152285,"Not-Significant","flipper_length",-1.09007775692118
"324","1",81,0.715228477152285,"Not-Significant","body_mass_g",0.2916600820403
"325","1",82,0.581741825817418,"Not-Significant","bill_length",-1.43293532095715
"326","1",82,0.581741825817418,"Not-Significant","bill_depth",0.0876955087627123
"327","1",82,0.581741825817418,"Not-Significant","flipper_length",-1.01843775829188
"328","1",82,0.581741825817418,"Not-Significant","body_mass_g",-1.12936046805079
"329","1",83,0.468153184681532,"Not-Significant","bill_length",-0.593616475465094
"330","1",83,0.468153184681532,"Not-Significant","bill_depth",0.900957615070215
"331","1",83,0.468153184681532,"Not-Significant","flipper_length",0.48600221292348
"332","1",83,0.468153184681532,"Not-Significant","body_mass_g",0.10630957550668
"333","1",84,0.661933806619338,"Not-Significant","bill_length",-1.08626014564521
"334","1",84,0.661933806619338,"Not-Significant","bill_depth",0.74847097013756
"335","1",84,0.661933806619338,"Not-Significant","flipper_length",-0.803517762403971
"336","1",84,0.661933806619338,"Not-Significant","body_mass_g",-0.635092450627799
"337","1",85,0.83041695830417,"Not-Significant","bill_length",-0.684846784757709
"338","1",85,0.83041695830417,"Not-Significant","bill_depth",0.69764208849334
"339","1",85,0.83041695830417,"Not-Significant","flipper_length",-0.373677770628154
"340","1",85,0.83041695830417,"Not-Significant","body_mass_g",0.168093077684554
"341","1",86,0.714528547145285,"Not-Significant","bill_length",-1.99856323857136
"342","1",86,0.714528547145285,"Not-Significant","bill_depth",-0.522251070967915
"343","1",86,0.714528547145285,"Not-Significant","flipper_length",-1.6631977459556
"344","1",86,0.714528547145285,"Not-Significant","body_mass_g",-1.62362848547377
"345","1",87,0.956504349565043,"Not-Significant","bill_length",-0.155710990860542
"346","1",87,0.956504349565043,"Not-Significant","bill_depth",0.69764208849334
"347","1",87,0.956504349565043,"Not-Significant","flipper_length",-0.660237765145365
"348","1",87,0.956504349565043,"Not-Significant","body_mass_g",-0.140824433204813
"349","1",88,0.215878412158784,"Not-Significant","bill_length",-1.65188806325942
"350","1",88,0.215878412158784,"Not-Significant","bill_depth",0.392668798628025
"351","1",88,0.215878412158784,"Not-Significant","flipper_length",-0.660237765145365
"352","1",88,0.215878412158784,"Not-Significant","body_mass_g",-0.604200699538863
"353","1",89,0.0672932706729327,"Not-Significant","bill_length",-0.557124351748048
"354","1",89,0.0672932706729327,"Not-Significant","bill_depth",1.46007531315662
"355","1",89,0.0672932706729327,"Not-Significant","flipper_length",0.127802219776966
"356","1",89,0.0672932706729327,"Not-Significant","body_mass_g",0.631469344018603
"357","1",90,0.327567243275672,"Not-Significant","bill_length",-1.1592443930793
"358","1",90,0.327567243275672,"Not-Significant","bill_depth",-0.573079952612135
"359","1",90,0.327567243275672,"Not-Significant","flipper_length",-1.30499775280909
"360","1",90,0.327567243275672,"Not-Significant","body_mass_g",-1.40738622785122
"361","1",91,0.12028797120288,"Not-Significant","bill_length",-1.14099833122078
"362","1",91,0.12028797120288,"Not-Significant","bill_depth",1.46007531315662
"363","1",91,0.12028797120288,"Not-Significant","flipper_length",-0.803517762403971
"364","1",91,0.12028797120288,"Not-Significant","body_mass_g",0.044526073328807
"365","1",92,0.629437056294371,"Not-Significant","bill_length",-1.12275226936226
"366","1",92,0.629437056294371,"Not-Significant","bill_depth",0.74847097013756
"367","1",92,0.629437056294371,"Not-Significant","flipper_length",-0.588597766516062
"368","1",92,0.629437056294371,"Not-Significant","body_mass_g",-1.59273673438484
"369","1",93,0.829017098290171,"Not-Significant","bill_length",-0.794323155908845
"370","1",93,0.829017098290171,"Not-Significant","bill_depth",0.900957615070215
